SizeRank,County,Year,Value,Impact
1661,Plaquemines Parish,2019,299419.8800776039,Affected
1725,Pointe Coupee Parish,2019,201621.0547882514,Unaffected
2071,West Feliciana Parish,2019,251636.5688011672,Unaffected
158,East Baton Rouge Parish,2020,184911.0,Unaffected
160,Jefferson Parish,2020,216442.0,Affected
178,Orleans Parish,2020,236159.0,Affected
274,Caddo Parish,2020,114650.0,Unaffected
462,Livingston Parish,2020,179867.0,Unaffected
1041,Washington Parish,2020,112541.0,Affected
1360,Iberville Parish,2020,170844.0,Unaffected
1560,West Baton Rouge Parish,2020,201180.0,Unaffected
1661,Plaquemines Parish,2020,295456.0,Affected
1725,Pointe Coupee Parish,2020,198252.0,Unaffected
2071,West Feliciana Parish,2020,248537.0,Unaffected
158,East Baton Rouge Parish,2020,186343.0,Unaffected
160,Jefferson Parish,2020,217903.0,Affected
178,Orleans Parish,2020,237173.0,Affected
274,Caddo Parish,2020,115552.0,Unaffected
462,Livingston Parish,2020,180548.0,Unaffected
1041,Washington Parish,2020,113234.0,Affected
1360,Iberville Parish,2020,171245.0,Unaffected
1560,West Baton Rouge Parish,2020,202016.0,Unaffected
1661,Plaquemines Parish,2020,296827.0,Affected
1725,Pointe Coupee Parish,2020,198831.0,Unaffected
2071,West Feliciana Parish,2020,250268.0,Unaffected
158,East Baton Rouge Parish,2020,188016.0,Unaffected
160,Jefferson Parish,2020,218014.0,Affected
178,Orleans Parish,2020,237433.0,Affected
274,Caddo Parish,2020,116206.0,Unaffected
462,Livingston Parish,2020,181391.0,Unaffected
1041,Washington Parish,2020,113902.0,Affected
1360,Iberville Parish,2020,171002.0,Unaffected
1560,West Baton Rouge Parish,2020,202742.0,Unaffected
1661,Plaquemines Parish,2020,297973.0,Affected
1725,Pointe Coupee Parish,2020,199765.0,Unaffected
2071,West Feliciana Parish,2020,251561.0,Unaffected
158,East Baton Rouge Parish,2020,189385.0,Unaffected
160,Jefferson Parish,2020,218434.0,Affected
178,Orleans Parish,2020,237060.0,Affected
274,Caddo Parish,2020,116896.0,Unaffected
462,Livingston Parish,2020,182142.0,Unaffected
1041,Washington Parish,2020,114466.0,Affected
1360,Iberville Parish,2020,171293.0,Unaffected
1560,West Baton Rouge Parish,2020,203158.0,Unaffected
1661,Plaquemines Parish,2020,299348.0,Affected
1725,Pointe Coupee Parish,2020,201093.0,Unaffected
2071,West Feliciana Parish,2020,252360.0,Unaffected
158,East Baton Rouge Parish,2020,189711.0,Unaffected
160,Jefferson Parish,2020,219105.0,Affected
178,Orleans Parish,2020,236879.0,Affected
274,Caddo Parish,2020,117480.0,Unaffected
462,Livingston Parish,2020,182026.0,Unaffected
1041,Washington Parish,2020,114442.0,Affected
1360,Iberville Parish,2020,170690.0,Unaffected
1560,West Baton Rouge Parish,2020,202981.0,Unaffected
1661,Plaquemines Parish,2020,299795.0,Affected
1725,Pointe Coupee Parish,2020,201111.0,Unaffected
2071,West Feliciana Parish,2020,252159.0,Unaffected
158,East Baton Rouge Parish,2020,189167.0,Unaffected
160,Jefferson Parish,2020,219491.0,Affected
178,Orleans Parish,2020,236250.0,Affected
274,Caddo Parish,2020,117837.0,Unaffected
462,Livingston Parish,2020,182042.0,Unaffected
1041,Washington Parish,2020,114524.0,Affected
1360,Iberville Parish,2020,170931.0,Unaffected
1560,West Baton Rouge Parish,2020,202921.0,Unaffected
1661,Plaquemines Parish,2020,300210.0,Affected
1725,Pointe Coupee Parish,2020,201080.0,Unaffected
2071,West Feliciana Parish,2020,262250.11100872024,Unaffected
158,East Baton Rouge Parish,2020,188588.0,Unaffected
160,Jefferson Parish,2020,220296.0,Affected
178,Orleans Parish,2020,237114.0,Affected
274,Caddo Parish,2020,117909.0,Unaffected
462,Livingston Parish,2020,182374.0,Unaffected
1041,Washington Parish,2020,114799.0,Affected
1360,Iberville Parish,2020,171046.0,Unaffected
1560,West Baton Rouge Parish,2020,203107.0,Unaffected
1661,Plaquemines Parish,2020,300555.0,Affected
1725,Pointe Coupee Parish,2020,201110.0,Unaffected
2071,West Feliciana Parish,2020,241628.0,Unaffected
158,East Baton Rouge Parish,2020,188487.0,Unaffected
160,Jefferson Parish,2020,221495.0,Affected
178,Orleans Parish,2020,238103.0,Affected
274,Caddo Parish,2020,118344.0,Unaffected
462,Livingston Parish,2020,183150.0,Unaffected
1041,Washington Parish,2020,115176.0,Affected
1360,Iberville Parish,2020,171150.0,Unaffected
1560,West Baton Rouge Parish,2020,203232.0,Unaffected
1661,Plaquemines Parish,2020,300811.0,Affected
1725,Pointe Coupee Parish,2020,201365.0,Unaffected
2071,West Feliciana Parish,2020,262250.11100872024,Unaffected
158,East Baton Rouge Parish,2020,188794.0,Unaffected
160,Jefferson Parish,2020,223904.0,Affected
178,Orleans Parish,2020,240346.0,Affected
274,Caddo Parish,2020,118980.0,Unaffected
462,Livingston Parish,2020,183365.0,Unaffected
1041,Washington Parish,2020,115497.0,Affected
1360,Iberville Parish,2020,170939.0,Unaffected
1560,West Baton Rouge Parish,2020,203241.0,Unaffected
1661,Plaquemines Parish,2020,301274.0,Affected
1725,Pointe Coupee Parish,2020,201574.0,Unaffected
2071,West Feliciana Parish,2020,237324.0,Unaffected
158,East Baton Rouge Parish,2020,188996.0,Unaffected
160,Jefferson Parish,2020,225780.0,Affected
178,Orleans Parish,2020,242596.0,Affected
274,Caddo Parish,2020,119768.0,Unaffected
462,Livingston Parish,2020,183943.0,Unaffected
1041,Washington Parish,2020,115922.0,Affected
1360,Iberville Parish,2020,171197.0,Unaffected
1560,West Baton Rouge Parish,2020,203297.0,Unaffected
1661,Plaquemines Parish,2020,301976.0,Affected
1725,Pointe Coupee Parish,2020,201667.0,Unaffected
2071,West Feliciana Parish,2020,237885.0,Unaffected
158,East Baton Rouge Parish,2020,190665.0,Unaffected
160,Jefferson Parish,2020,227207.0,Affected
178,Orleans Parish,2020,244283.0,Affected
274,Caddo Parish,2020,119753.0,Unaffected
462,Livingston Parish,2020,185171.0,Unaffected
1041,Washington Parish,2020,116499.0,Affected
1360,Iberville Parish,2020,172019.0,Unaffected
1560,West Baton Rouge Parish,2020,204128.0,Unaffected
1661,Plaquemines Parish,2020,303437.0,Affected
1725,Pointe Coupee Parish,2020,202723.0,Unaffected
2071,West Feliciana Parish,2020,239408.0,Unaffected
158,East Baton Rouge Parish,2020,191808.0,Unaffected
160,Jefferson Parish,2020,228794.0,Affected
178,Orleans Parish,2020,244738.0,Affected
274,Caddo Parish,2020,119980.0,Unaffected
462,Livingston Parish,2020,187092.0,Unaffected
1041,Washington Parish,2020,117210.0,Affected
1360,Iberville Parish,2020,172847.0,Unaffected
1560,West Baton Rouge Parish,2020,204809.0,Unaffected
1661,Plaquemines Parish,2020,304701.0,Affected
1725,Pointe Coupee Parish,2020,203622.0,Unaffected
2071,West Feliciana Parish,2020,240398.0,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,365774.1895934959,Affected
178,Orleans Parish,2000,392677.3074796748,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,365254.16284552845,Affected
178,Orleans Parish,2000,393264.96776422765,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,364456.0871138211,Affected
178,Orleans Parish,2000,394150.21560975607,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,363731.6567886179,Affected
178,Orleans Parish,2000,395441.2646747967,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,364661.9936585366,Affected
178,Orleans Parish,2000,396930.7054471545,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,365449.54861788615,Affected
178,Orleans Parish,2000,399231.7486585365,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,366192.0145528455,Affected
178,Orleans Parish,2000,401526.78,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,365718.579796748,Affected
178,Orleans Parish,2000,403898.4626829268,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,366128.8899186992,Affected
178,Orleans Parish,2000,406324.252195122,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,368087.2565447154,Affected
178,Orleans Parish,2000,409285.09813008126,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,371208.92,Affected
178,Orleans Parish,2000,413084.5999186992,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2000,198029.2663591172,Unaffected
160,Jefferson Parish,2000,375889.1607317073,Affected
178,Orleans Parish,2000,416070.996300813,Affected
274,Caddo Parish,2000,132792.264846476,Unaffected
462,Livingston Parish,2000,150296.74796747966,Unaffected
1041,Washington Parish,2000,150296.74796747966,Affected
1360,Iberville Parish,2000,172569.68699312696,Unaffected
1560,West Baton Rouge Parish,2000,183871.31580885407,Unaffected
1661,Plaquemines Parish,2000,285832.149543545,Affected
1725,Pointe Coupee Parish,2000,150296.74796747966,Unaffected
2071,West Feliciana Parish,2000,201201.32127984276,Unaffected
158,East Baton Rouge Parish,2001,201783.3108827212,Unaffected
160,Jefferson Parish,2001,369370.4996837945,Affected
178,Orleans Parish,2001,409479.628458498,Affected
274,Caddo Parish,2001,135199.6363956651,Unaffected
462,Livingston Parish,2001,152115.39802371542,Unaffected
1041,Washington Parish,2001,152130.0118577075,Affected
1360,Iberville Parish,2001,170983.13722258937,Unaffected
1560,West Baton Rouge Parish,2001,183110.53915514372,Unaffected
1661,Plaquemines Parish,2001,296350.0947839422,Affected
1725,Pointe Coupee Parish,2001,154205.17628458497,Unaffected
2071,West Feliciana Parish,2001,208448.54515661427,Unaffected
158,East Baton Rouge Parish,2001,201783.3108827212,Unaffected
160,Jefferson Parish,2001,372107.6707905138,Affected
178,Orleans Parish,2001,413933.9250592885,Affected
274,Caddo Parish,2001,135199.6363956651,Unaffected
462,Livingston Parish,2001,152115.39802371542,Unaffected
1041,Washington Parish,2001,152130.0118577075,Affected
1360,Iberville Parish,2001,170983.13722258937,Unaffected
1560,West Baton Rouge Parish,2001,183110.53915514372,Unaffected
1661,Plaquemines Parish,2001,296350.0947839422,Affected
1725,Pointe Coupee Parish,2001,154205.17628458497,Unaffected
2071,West Feliciana Parish,2001,208448.54515661427,Unaffected
158,East Baton Rouge Parish,2001,201783.3108827212,Unaffected
160,Jefferson Parish,2001,374057.1562450593,Affected
178,Orleans Parish,2001,418356.0712252964,Affected
274,Caddo Parish,2001,135199.6363956651,Unaffected
462,Livingston Parish,2001,152115.39802371542,Unaffected
1041,Washington Parish,2001,152130.0118577075,Affected
1360,Iberville Parish,2001,170983.13722258937,Unaffected
1560,West Baton Rouge Parish,2001,183110.53915514372,Unaffected
1661,Plaquemines Parish,2001,296350.0947839422,Affected
1725,Pointe Coupee Parish,2001,154205.17628458497,Unaffected
2071,West Feliciana Parish,2001,208448.54515661427,Unaffected
158,East Baton Rouge Parish,2001,201783.3108827212,Unaffected
160,Jefferson Parish,2001,374990.9802371541,Affected
178,Orleans Parish,2001,420640.2134782609,Affected
274,Caddo Parish,2001,135199.6363956651,Unaffected
462,Livingston Parish,2001,152115.39802371542,Unaffected
1041,Washington Parish,2001,152130.0118577075,Affected
1360,Iberville Parish,2001,170983.13722258937,Unaffected
1560,West Baton Rouge Parish,2001,183110.53915514372,Unaffected
1661,Plaquemines Parish,2001,296350.0947839422,Affected
1725,Pointe Coupee Parish,2001,154205.17628458497,Unaffected
2071,West Feliciana Parish,2001,208448.54515661427,Unaffected
158,East Baton Rouge Parish,2001,201783.3108827212,Unaffected
160,Jefferson Parish,2001,375756.74513833993,Affected
178,Orleans Parish,2001,422294.499486166,Affected
